gender,age,income,career,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
0,24.0,62997.0,Healthcare,0,6.0,6.0,6.0,6.0,7.0,4.0,5.0,6.0,0
0,24.0,62997.0,Healthcare,0,4.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0,0
0,24.0,62997.0,Healthcare,1,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,0
0,24.0,62997.0,Healthcare,0,6.0,7.0,7.0,6.0,5.0,7.0,6.0,7.0,0
0,24.0,62997.0,Healthcare,0,6.0,5.0,7.0,5.0,6.0,5.0,6.0,6.0,0
0,24.0,62997.0,Healthcare,1,6.0,8.0,6.0,7.0,6.0,5.0,7.0,7.0,0
0,24.0,62997.0,Healthcare,0,5.0,7.0,6.0,4.0,5.0,4.0,5.0,8.0,0
0,24.0,62997.0,Healthcare,0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,0
0,24.0,62997.0,Healthcare,0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,0
0,24.0,62997.0,Healthcare,0,4.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,0
0,24.0,62997.0,Healthcare,0,7.0,4.0,5.0,3.0,5.0,4.0,3.0,2.0,0
0,24.0,62997.0,Healthcare,0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0,0
0,24.0,62997.0,Healthcare,1,7.0,7.0,6.0,7.0,5.0,3.0,7.0,8.0,0
0,24.0,62997.0,Healthcare,0,7.0,6.0,6.0,6.0,5.0,7.0,7.0,6.0,1
0,24.0,62997.0,Healthcare,0,5.0,6.0,7.0,4.0,6.0,6.0,5.0,5.0,0
0,24.0,62997.0,Healthcare,0,7.0,7.0,7.0,7.0,6.0,5.0,7.0,7.0,0
0,24.0,62997.0,Healthcare,0,5.0,6.0,7.0,4.0,7.0,5.0,5.0,4.0,0
0,24.0,46608.0,Arts,0,5.0,7.0,8.0,6.0,8.0,0.0,3.0,0.0,0
0,24.0,46608.0,Arts,0,5.0,7.0,7.0,7.0,7.0,2.0,3.0,2.0,0
0,24.0,46608.0,Arts,0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,3.0,0
0,24.0,46608.0,Arts,0,3.0,5.0,6.0,6.0,6.0,2.0,6.0,2.0,0
0,24.0,46608.0,Arts,0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,0
0,24.0,46608.0,Arts,0,2.0,7.0,8.0,5.0,8.0,0.0,3.0,0.0,0
0,24.0,46608.0,Arts,0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,4.0,0
0,24.0,46608.0,Arts,0,3.0,4.0,6.0,5.0,5.0,6.0,3.0,2.0,0
0,24.0,46608.0,Arts,0,3.0,5.0,6.0,4.0,6.0,7.0,3.0,2.0,0
0,24.0,46608.0,Arts,0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0
0,24.0,46608.0,Arts,0,4.0,7.0,9.0,6.0,9.0,6.0,6.0,5.0,0
0,24.0,46608.0,Arts,0,6.0,7.0,8.0,8.0,7.0,8.0,7.0,5.0,0
0,24.0,46608.0,Arts,0,5.0,7.0,7.0,7.0,7.0,8.0,5.0,2.0,0
0,24.0,46608.0,Arts,0,3.0,5.0,6.0,5.0,7.0,6.0,3.0,2.0,0
0,24.0,46608.0,Arts,0,3.0,4.0,6.0,3.0,7.0,3.0,3.0,1.0,0
0,24.0,46608.0,Arts,0,4.0,5.0,6.0,6.0,7.0,5.0,4.0,2.0,0
0,24.0,46608.0,Arts,0,5.0,7.0,7.0,9.0,9.0,3.0,5.0,3.0,0
0,24.0,46608.0,Arts,0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,3.0,0
0,24.0,46608.0,Arts,0,5.0,7.0,9.0,8.0,10.0,2.0,5.0,0.0,0
0,24.0,46608.0,Arts,0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,0
0,24.0,46608.0,Arts,0,3.0,5.0,5.0,5.0,5.0,6.0,5.0,3.0,0
0,25.0,37881.0,Education,0,5.0,3.0,9.0,4.0,4.0,3.0,3.0,1.0,0
0,25.0,37881.0,Education,0,8.0,6.0,5.0,2.0,5.0,5.503191180736873,5.0,6.0,0
0,25.0,37881.0,Education,0,6.0,8.0,7.0,5.0,4.0,2.0,5.0,6.0,0
0,25.0,37881.0,Education,1,7.0,10.0,10.0,6.0,3.0,9.0,8.0,8.0,0
0,25.0,37881.0,Education,1,8.0,9.0,10.0,5.0,4.0,9.0,7.0,6.0,0
0,25.0,37881.0,Education,0,4.0,6.0,6.0,5.0,9.0,5.503191180736873,4.0,5.0,0
0,25.0,37881.0,Education,1,5.0,6.0,10.0,8.0,7.0,7.0,7.0,4.0,0
0,25.0,37881.0,Education,1,5.0,9.0,8.0,7.0,6.7824285122254455,8.0,7.0,5.0,0
0,25.0,37881.0,Education,0,5.0,6.0,10.0,2.0,3.0,3.0,4.0,3.0,0
0,25.0,37881.0,Education,1,7.0,9.0,9.0,8.0,6.0,5.503191180736873,7.0,5.0,0
0,25.0,37881.0,Education,1,9.0,10.0,8.0,6.0,7.0,7.0,7.0,7.0,0
0,25.0,37881.0,Education,1,6.0,10.0,9.0,9.0,4.0,5.0,6.0,5.0,0
0,25.0,37881.0,Education,0,4.0,10.0,10.0,3.0,3.0,2.0,5.0,5.0,0
0,25.0,37881.0,Education,0,5.0,4.0,8.0,2.0,3.0,3.0,4.0,6.0,0
0,25.0,37881.0,Education,0,4.0,3.0,7.0,3.0,6.0,5.503191180736873,5.0,4.0,0
0,25.0,37881.0,Education,0,6.0,5.0,9.0,4.0,6.0,2.0,5.0,3.0,0
0,25.0,37881.0,Education,1,9.0,6.0,8.0,10.0,6.7824285122254455,5.503191180736873,7.0,2.0,0
0,25.0,37881.0,Education,0,4.0,7.0,9.0,6.0,7.0,5.503191180736873,5.0,7.0,0
0,25.0,37881.0,Education,0,4.0,5.0,9.0,2.0,4.0,4.0,4.0,6.0,0
0,25.0,37881.0,Education,1,9.0,10.0,9.0,9.0,8.0,5.503191180736873,8.0,5.0,0
0,25.0,37881.0,Education,1,6.0,7.0,9.0,3.0,6.0,4.0,7.0,6.0,0
0,25.0,48944.0,Science,1,7.0,8.0,9.0,6.0,7.0,4.0,7.0,5.0,0
0,25.0,48944.0,Science,0,5.0,6.0,7.0,5.0,5.0,3.0,4.0,3.0,0
0,25.0,48944.0,Science,0,7.0,8.0,8.0,5.0,8.0,4.0,5.0,4.0,0
0,25.0,48944.0,Science,1,7.0,3.0,10.0,10.0,7.0,7.0,8.0,10.0,1
0,25.0,48944.0,Science,0,7.0,7.0,8.0,6.0,5.0,6.0,7.0,4.0,1
0,25.0,48944.0,Science,0,5.0,7.0,8.0,5.0,5.0,2.0,5.0,3.0,1
0,25.0,48944.0,Science,1,7.0,8.0,8.0,5.0,7.0,6.0,7.0,6.0,0
0,25.0,48944.0,Science,0,7.0,7.0,8.0,8.0,6.0,4.0,7.0,5.0,0
0,25.0,48944.0,Science,0,6.0,9.0,9.0,5.0,7.0,2.0,6.0,5.0,0
0,25.0,48944.0,Science,1,7.0,8.0,9.0,8.0,6.7824285122254455,6.0,8.0,5.0,0
0,25.0,48944.0,Science,0,6.0,8.0,8.0,4.0,7.0,4.0,7.0,4.0,0
0,25.0,48944.0,Science,0,6.0,8.0,8.0,4.0,8.0,3.0,6.0,5.0,0
0,25.0,48944.0,Science,0,6.0,6.0,7.0,4.0,8.0,2.0,5.0,4.0,0
0,25.0,48944.0,Science,0,7.0,7.0,7.0,6.0,6.0,4.0,7.0,4.0,0
0,25.0,48944.0,Science,0,7.0,8.0,7.0,7.0,7.0,5.0,7.0,5.0,0
0,25.0,48944.0,Science,0,7.0,7.0,9.0,7.0,4.0,4.0,7.0,5.0,1
0,25.0,48944.0,Science,0,6.0,8.0,8.0,6.0,7.0,4.0,7.0,4.0,1
0,25.0,48944.0,Science,0,7.0,7.0,8.0,6.0,8.0,4.0,6.0,4.0,0
0,25.0,48944.0,Science,0,6.0,6.0,7.0,6.0,8.0,3.0,5.0,4.0,0
0,27.0,39378.33185840708,Science,0,5.0,7.0,8.0,5.0,8.0,7.0,6.0,3.0,0
0,27.0,39378.33185840708,Science,0,6.0,8.0,6.0,8.0,7.0,5.503191180736873,4.0,3.0,0
0,27.0,39378.33185840708,Science,0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,5.0,0
0,27.0,39378.33185840708,Science,1,7.0,7.0,8.0,7.0,8.0,6.0,8.0,10.0,1
0,27.0,39378.33185840708,Science,1,9.0,9.0,10.0,10.0,8.0,3.0,9.0,10.0,1
0,27.0,39378.33185840708,Science,0,6.0,8.0,7.0,7.0,5.0,4.0,5.0,5.0,0
0,27.0,39378.33185840708,Science,0,9.0,7.0,8.0,9.0,8.0,5.503191180736873,6.0,5.0,1
0,27.0,39378.33185840708,Science,1,7.0,9.0,9.0,8.0,8.0,6.0,7.0,5.0,1
0,27.0,39378.33185840708,Science,0,4.0,7.0,7.0,4.0,6.0,5.0,5.0,5.0,0
0,27.0,39378.33185840708,Science,1,7.0,8.0,6.0,8.0,7.0,7.0,8.0,5.0,0
0,27.0,39378.33185840708,Science,0,4.0,7.0,5.0,5.0,6.0,5.503191180736873,4.0,5.0,0
0,27.0,39378.33185840708,Science,1,7.0,8.0,8.0,8.0,7.0,4.0,7.0,6.0,0
0,27.0,39378.33185840708,Science,1,6.0,9.0,7.0,7.0,6.0,5.0,7.0,4.0,0
0,27.0,39378.33185840708,Science,0,4.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,0
0,27.0,39378.33185840708,Science,0,5.0,6.0,6.0,7.0,10.0,5.0,6.0,4.0,0
0,27.0,39378.33185840708,Science,1,8.0,8.0,8.0,7.0,7.0,5.503191180736873,7.0,5.0,0
0,27.0,39378.33185840708,Science,1,7.0,7.0,8.0,9.0,9.0,5.503191180736873,7.0,5.0,0
0,27.0,39378.33185840708,Science,1,7.0,9.0,10.0,6.0,8.0,5.0,8.0,5.0,1
0,27.0,39378.33185840708,Science,1,6.0,7.0,9.0,7.0,10.0,7.0,7.0,5.0,0
0,27.0,39378.33185840708,Science,1,8.0,8.0,8.0,8.0,9.0,5.503191180736873,8.0,6.0,0
0,27.0,39378.33185840708,Science,1,7.0,7.0,8.0,8.0,9.0,4.0,7.0,5.0,0
0,26.0,77112.0,Science,0,6.0,8.0,8.0,6.0,5.0,7.0,6.0,5.0,0
0,26.0,77112.0,Science,0,5.0,6.0,7.0,6.0,6.0,6.0,7.0,5.0,0
0,26.0,77112.0,Science,1,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,0
0,26.0,77112.0,Science,1,8.0,10.0,9.0,8.0,7.0,8.0,9.0,10.0,1
0,26.0,77112.0,Science,1,8.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,0
0,26.0,77112.0,Science,0,5.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0,0
0,26.0,77112.0,Science,1,8.0,6.0,8.0,8.0,8.0,5.0,6.0,5.0,1
0,26.0,77112.0,Science,1,4.0,8.0,8.0,7.0,8.0,7.0,7.0,5.0,1
0,26.0,77112.0,Science,0,6.0,8.0,9.0,6.0,6.0,5.0,6.0,5.0,0
0,26.0,77112.0,Science,0,5.0,7.0,8.0,8.0,8.0,5.0,6.0,5.0,0
0,26.0,77112.0,Science,0,3.0,6.0,7.0,5.0,7.0,4.0,7.0,5.0,0
0,26.0,77112.0,Science,0,3.0,5.0,6.0,5.0,4.0,3.0,6.0,5.0,0
0,26.0,77112.0,Science,0,5.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,0
0,26.0,77112.0,Science,0,4.0,5.0,6.0,5.0,5.0,3.0,4.0,5.0,0
0,26.0,77112.0,Science,0,6.0,4.0,6.0,5.0,6.0,4.0,3.0,4.0,0
0,26.0,77112.0,Science,1,7.0,6.0,7.0,8.0,7.0,6.0,7.0,5.0,0
0,26.0,77112.0,Science,1,6.0,7.0,7.0,9.0,8.0,6.0,8.0,6.0,0
0,26.0,77112.0,Science,1,7.0,8.0,7.0,6.0,6.0,8.0,7.0,5.0,0
0,26.0,77112.0,Science,1,4.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,1
0,26.0,77112.0,Science,0,6.0,6.0,6.0,8.0,8.0,4.0,6.0,7.0,0
0,26.0,77112.0,Science,0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,0
0,26.0,31432.0,Education,0,3.0,6.0,6.0,5.0,6.0,3.0,2.0,3.0,0
0,26.0,31432.0,Education,1,6.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,0
0,26.0,31432.0,Education,0,5.0,6.0,7.0,5.0,8.0,5.0,5.0,6.0,0
0,26.0,31432.0,Education,0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,0
0,26.0,31432.0,Education,1,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,0
0,26.0,31432.0,Education,0,3.0,6.0,7.0,7.0,7.0,3.0,6.0,3.0,0
0,26.0,31432.0,Education,1,7.0,8.0,8.0,8.0,7.0,5.0,7.0,6.0,0
0,26.0,31432.0,Education,1,5.0,7.0,8.0,7.0,5.0,6.0,6.0,6.0,1
0,26.0,31432.0,Education,0,4.0,4.0,6.0,3.0,6.0,5.0,3.0,3.0,0
0,26.0,31432.0,Education,1,8.0,8.0,7.0,5.0,5.0,6.0,6.0,5.0,1
0,26.0,31432.0,Education,0,4.0,8.0,8.0,8.0,6.0,4.0,6.0,3.0,1
0,26.0,31432.0,Education,1,7.0,8.0,8.0,6.0,6.0,5.0,6.0,6.0,0
0,26.0,31432.0,Education,0,2.0,5.0,6.0,2.0,6.0,7.0,3.0,4.0,0
0,26.0,31432.0,Education,0,4.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,0
0,26.0,31432.0,Education,0,2.0,3.0,6.0,4.0,6.0,5.0,3.0,3.0,0
0,26.0,31432.0,Education,1,8.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,0
0,26.0,31432.0,Education,0,6.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,1
0,26.0,31432.0,Education,0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,4.0,0
0,26.0,31432.0,Education,0,7.0,6.0,6.0,3.0,6.0,5.0,6.0,4.0,0
0,26.0,31432.0,Education,0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,4.0,0
0,26.0,31432.0,Education,0,3.0,7.0,6.0,4.0,6.0,4.0,3.0,4.0,0
0,32.0,73073.0,Legal,1,6.0,6.0,6.0,4.0,4.0,9.0,6.0,3.0,0
0,32.0,73073.0,Legal,0,5.0,6.0,6.0,4.0,4.0,3.0,5.0,1.0,0
0,32.0,73073.0,Legal,0,8.0,6.0,10.0,5.0,6.0,8.0,6.0,1.0,0
0,32.0,73073.0,Legal,0,6.0,5.0,8.0,4.0,6.0,8.0,8.0,2.0,0
0,32.0,73073.0,Legal,0,5.0,6.0,6.0,5.0,6.0,4.0,7.0,2.0,0
0,32.0,73073.0,Legal,0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,3.0,0
0,32.0,73073.0,Legal,0,6.0,4.0,5.0,5.0,6.0,3.0,6.0,2.0,0
0,32.0,73073.0,Legal,1,8.0,10.0,10.0,5.0,8.0,4.0,9.0,3.0,0
0,32.0,73073.0,Legal,1,9.0,6.0,9.0,3.0,6.0,2.0,8.0,3.0,0
0,32.0,73073.0,Legal,0,9.0,8.0,8.0,8.0,6.0,2.0,8.0,2.0,0
0,32.0,73073.0,Legal,0,6.196304909560724,7.173581213307241,7.370031380753138,6.412024232846043,6.7824285122254455,5.503191180736873,6.147527579493834,5.22648790058862,1
0,32.0,73073.0,Legal,0,8.0,8.0,8.0,4.0,6.0,2.0,8.0,2.0,0
0,32.0,73073.0,Legal,0,5.0,6.0,8.0,2.0,5.0,2.0,7.0,2.0,0
0,32.0,73073.0,Legal,0,6.0,8.0,8.0,4.0,8.0,6.0,8.0,2.0,0
0,32.0,73073.0,Legal,0,6.0,8.0,9.0,5.0,6.0,3.0,9.0,2.0,0
0,32.0,73073.0,Legal,0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,2.0,0
0,32.0,73073.0,Legal,0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,2.0,0
0,32.0,73073.0,Legal,0,9.0,5.0,8.0,3.0,6.0,3.0,6.0,2.0,0
0,32.0,73073.0,Legal,0,6.0,7.0,7.0,6.0,7.0,3.0,7.0,2.0,0
0,32.0,73073.0,Legal,0,9.0,6.0,8.0,4.0,7.0,2.0,8.0,2.0,0
0,32.0,73073.0,Legal,0,6.0,8.0,8.0,4.0,8.0,3.0,6.0,3.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,6.0,5.0,7.0,4.0,7.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,5.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,7.0,7.0,4.0,7.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,6.0,7.0,3.0,4.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,3.0,7.0,7.0,5.0,5.0,4.0,5.0,7.0,0
0,26.0,43211.114391143914,Healthcare,0,3.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,3.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,3.0,7.0,7.0,6.0,7.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,3.0,7.0,7.0,4.0,6.0,5.0,5.0,3.0,0
0,26.0,43211.114391143914,Healthcare,0,5.0,5.0,6.0,6.0,7.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,6.0,7.0,4.0,6.0,4.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,5.0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,0
0,26.0,43211.114391143914,Healthcare,0,4.0,7.0,6.0,5.0,6.0,5.0,5.0,6.0,0
0,24.0,26706.0,Healthcare,1,9.0,9.0,9.0,8.0,6.7824285122254455,7.0,8.5,7.0,0
0,24.0,26706.0,Healthcare,1,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,0
0,24.0,26706.0,Healthcare,0,8.0,7.0,7.0,6.0,6.7824285122254455,5.503191180736873,7.0,5.0,0
0,24.0,26706.0,Healthcare,1,7.0,8.0,9.0,7.0,8.0,8.0,8.0,6.0,0
0,24.0,26706.0,Healthcare,1,7.0,8.0,9.0,6.0,6.7824285122254455,7.0,7.0,5.0,0
0,24.0,26706.0,Healthcare,0,6.0,8.0,8.0,7.0,9.0,5.503191180736873,8.0,6.0,0
0,24.0,26706.0,Healthcare,1,9.5,9.0,9.0,8.0,9.0,8.0,9.0,7.0,0
0,24.0,26706.0,Healthcare,0,5.0,8.0,8.0,7.0,7.0,5.0,8.0,5.0,0
0,24.0,26706.0,Healthcare,0,5.0,6.0,7.0,5.0,5.0,4.0,5.0,5.0,0
0,24.0,26706.0,Healthcare,0,7.0,5.0,6.0,7.0,6.7824285122254455,5.0,6.0,5.0,0
0,24.0,26706.0,Healthcare,0,5.0,7.0,8.0,6.0,5.0,5.0,6.0,8.0,0
0,24.0,26706.0,Healthcare,0,8.0,8.0,7.0,6.0,8.0,5.503191180736873,7.0,5.0,0
0,24.0,26706.0,Healthcare,0,6.0,8.0,8.0,5.0,8.0,6.0,7.0,5.0,0
0,24.0,26706.0,Healthcare,0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,0
0,24.0,26706.0,Healthcare,0,5.0,5.0,6.0,4.0,7.0,6.0,4.0,5.0,0
0,24.0,26706.0,Healthcare,1,7.0,7.0,7.0,7.0,6.7824285122254455,5.503191180736873,7.0,6.0,0
0,24.0,26706.0,Healthcare,1,5.0,7.0,9.0,6.0,8.0,8.0,8.0,4.0,0
0,24.0,26706.0,Healthcare,1,8.0,8.0,9.0,8.0,8.0,8.0,9.0,6.0,0
0,24.0,26706.0,Healthcare,0,5.0,8.0,9.0,7.0,9.0,8.0,9.0,6.0,0
0,24.0,26706.0,Healthcare,1,9.0,8.0,9.0,8.0,8.0,7.0,9.0,6.0,0
0,24.0,26706.0,Healthcare,1,7.0,8.0,9.0,6.0,9.0,7.0,8.0,5.0,0
0,24.0,48216.65298013245,Education,0,6.0,8.0,8.0,6.0,9.0,8.0,7.0,7.0,0
0,24.0,48216.65298013245,Education,1,8.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,0
0,24.0,48216.65298013245,Education,0,6.0,7.0,8.0,4.0,10.0,4.0,4.0,4.0,0
0,24.0,48216.65298013245,Education,0,6.0,8.0,9.0,6.0,8.0,3.0,8.0,8.0,0
0,24.0,48216.65298013245,Education,1,8.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,0
0,24.0,48216.65298013245,Education,0,5.0,8.0,9.0,6.0,8.0,3.0,6.0,7.0,0
0,24.0,48216.65298013245,Education,1,8.0,7.0,8.0,6.0,10.0,5.0,8.0,7.0,0
0,24.0,48216.65298013245,Education,0,5.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,0
0,24.0,48216.65298013245,Education,0,6.0,6.0,10.0,5.0,10.0,5.0,6.0,7.0,0
0,24.0,48216.65298013245,Education,0,6.0,8.0,5.0,7.0,6.0,5.0,4.0,5.0,0
0,24.0,48216.65298013245,Education,1,7.0,10.0,7.0,6.0,9.0,3.0,7.0,9.0,0
0,24.0,48216.65298013245,Education,0,6.0,8.0,8.0,7.0,7.0,4.0,6.0,5.0,0
0,24.0,48216.65298013245,Education,0,6.0,9.0,8.0,6.0,10.0,5.0,7.0,10.0,0
0,24.0,48216.65298013245,Education,0,7.0,8.0,9.0,6.0,7.0,4.0,5.0,7.0,0
0,24.0,48216.65298013245,Education,0,6.0,8.0,8.0,8.0,9.0,2.0,5.0,6.0,0
0,24.0,48216.65298013245,Education,1,7.0,9.0,8.0,7.0,8.0,6.0,8.0,6.0,0
0,24.0,48216.65298013245,Education,1,8.0,8.0,8.0,7.0,7.0,4.0,8.0,7.0,0
0,24.0,48216.65298013245,Education,0,9.0,6.0,8.0,5.0,8.0,5.0,6.0,6.0,0
0,24.0,48216.65298013245,Education,1,7.0,8.0,9.0,8.0,9.0,8.0,7.0,7.0,0
0,24.0,48216.65298013245,Education,0,8.0,7.0,7.0,9.0,7.0,2.0,5.0,5.0,0
0,24.0,48216.65298013245,Education,0,8.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,0
0,23.0,39378.33185840708,Science,1,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,1
0,23.0,39378.33185840708,Science,0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0
0,23.0,39378.33185840708,Science,0,5.0,8.0,7.0,5.0,6.0,4.0,5.0,5.0,0
0,23.0,39378.33185840708,Science,1,7.0,7.0,8.0,7.0,6.0,8.0,7.0,6.0,0
0,23.0,39378.33185840708,Science,0,5.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,0,5.0,6.0,5.0,4.0,5.0,6.0,5.0,4.0,0
0,23.0,39378.33185840708,Science,1,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,1
0,23.0,39378.33185840708,Science,1,6.0,7.0,8.0,7.0,6.0,6.0,7.0,6.0,0
0,23.0,39378.33185840708,Science,1,6.0,6.0,7.0,5.0,5.0,6.0,6.0,7.0,0
0,23.0,39378.33185840708,Science,1,6.0,7.0,6.0,7.0,5.0,6.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,0,5.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,1,5.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,0
0,23.0,39378.33185840708,Science,0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,0
0,23.0,39378.33185840708,Science,0,5.0,6.0,6.0,4.0,6.0,5.0,6.0,4.0,0
0,23.0,39378.33185840708,Science,0,4.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0,0
0,23.0,39378.33185840708,Science,1,6.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,1,6.0,5.0,6.0,4.0,6.0,5.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,1,5.0,6.0,7.0,4.0,6.0,5.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,0,4.0,5.0,8.0,5.0,7.0,5.0,5.0,5.0,0
0,23.0,39378.33185840708,Science,1,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,0
0,23.0,39378.33185840708,Science,1,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,0
0,23.0,50060.0,Social Work,0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,0
0,23.0,50060.0,Social Work,0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,0
0,23.0,50060.0,Social Work,0,6.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,0
0,23.0,50060.0,Social Work,0,4.0,4.0,7.0,4.0,4.0,5.0,4.0,4.0,0
0,23.0,50060.0,Social Work,1,6.0,5.0,7.0,5.0,6.0,5.0,6.0,4.0,0
0,23.0,50060.0,Social Work,0,4.0,4.0,6.0,4.0,4.0,2.0,4.0,4.0,0
0,23.0,50060.0,Social Work,1,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,0
0,23.0,50060.0,Social Work,0,5.0,4.0,8.0,4.0,4.0,6.0,5.0,5.0,0
0,23.0,50060.0,Social Work,0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,4.0,0
0,23.0,50060.0,Social Work,1,7.0,7.0,7.0,7.0,5.0,6.0,7.0,5.0,0
0,23.0,50060.0,Social Work,0,4.0,6.0,5.0,4.0,5.0,4.0,4.0,6.0,0
0,23.0,50060.0,Social Work,0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0
0,23.0,50060.0,Social Work,0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,0
0,23.0,50060.0,Social Work,0,5.0,6.0,6.0,4.0,5.0,4.0,6.0,6.0,0
0,23.0,50060.0,Social Work,0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0
0,23.0,50060.0,Social Work,1,7.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,0
0,23.0,50060.0,Social Work,1,4.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,0
0,23.0,50060.0,Social Work,1,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,0
0,23.0,50060.0,Social Work,0,4.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,0
0,23.0,50060.0,Social Work,1,7.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,0
